id,A_correct,A_predicted,A_n_tool_calls,B_correct,B_predicted,B_n_tool_calls,C_correct,C_predicted,C_n_tool_calls,D_correct,D_predicted,D_n_tool_calls,E_correct,E_predicted,E_n_tool_calls,B_prime_correct,B_prime_predicted,B_prime_n_tool_calls
gynecology_pregnancy_080,False,0.58,0,True,0.7538628111911353,4,True,0.7538628111911353,4,True,0.7538628111911353,4,True,0.7538628111911353,4,True,0.7538628111911353,4
urology_nephrology_051,False,8.0,0,True,11.0,5,False,6.0,0,True,11.0,5,True,11.0,6,True,11.0,4
cardiovascular_system_098,False,40.7,0,False,40.7,0,True,203.6,0,False,500.0,0,False,40.7,0,True,203.5752,4
diabetes_028,True,189.0,0,True,189.0,0,True,189.0,0,True,189.0,0,True,189.0,0,True,188.64,4
pediatric_037,True,24.0,0,True,24.0,0,True,24.0,0,True,24.0,0,True,24.0,0,True,24.0,0
dietary_075,False,14.7,0,False,24.44,0,False,220.0,0,False,24.44,0,False,24.44,0,True,24.0,4
gynecology_pregnancy_081,False,15.0,0,True,10.0,4,False,15.0,0,True,10.0,4,True,10.0,4,True,10.0,4
urology_nephrology_052,True,19.6,0,True,19.6,4,True,19.6,0,True,19.56,0,True,19.6,0,True,19.6,4
dietary_076,True,31.0,0,False,30.0,0,False,30.0,0,False,30.0,0,False,30.0,0,True,31.0,4
addiction_medicine_048,False,28.0,0,False,25.0,0,False,11.0,0,False,23.0,0,False,1.0,0,True,38.0,4
dosage_068,False,4000.0,0,False,4000.0,0,False,4000.0,5,False,4000.0,0,False,4000.0,0,False,4000.0,4
gynecology_pregnancy_082,False,21.0,0,True,19.0,4,False,17.0,0,True,19.0,4,True,19.0,4,True,19.0,4
cardiovascular_system_099,False,12.0,0,True,25.09,4,True,25.09,4,True,25.09,4,True,25.09,4,True,25.09,4
gynecology_pregnancy_083,False,28.0,0,False,27.0,0,False,27.0,0,False,27.0,0,False,27.0,0,False,28.0,4
dosage_069,False,300.0,0,False,,0,False,300.0,4,False,,0,False,,0,False,300.0,4
dietary_077,True,67.79,0,True,67.79,0,True,67.79,0,True,67.79,0,True,67.79,0,True,67.79,4
cardiovascular_system_100,False,1.08,0,False,5640.0,0,False,2.43,0,False,1.23,0,False,167.705,0,True,0.0,4
cardiovascular_system_101,False,11.0,0,False,15.0,0,False,15.0,0,True,12.13,5,False,15.2,0,True,12.13,4
cardiovascular_system_102,False,36.0,0,True,31.0,4,True,31.0,4,True,31.0,4,True,31.0,4,True,31.0,4
pediatric_038,False,61.5,0,False,57.5,0,False,61.5,0,False,57.5,0,False,57.5,0,True,63.935,4
hematology_069,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,4
addiction_medicine_049,False,36.0,0,False,36.0,0,False,36.0,0,True,6.0,0,False,36.0,0,True,6.0,6
cardiovascular_system_103,False,18.0,0,False,18.0,0,False,2.0,0,False,18.0,0,False,18.0,0,False,18.0,4
body_measurements_054,False,100.0,0,False,22.0,0,False,63.8,0,False,22.0,0,False,22.0,0,True,62.0,4
dietary_078,False,2026.0,0,False,51.0,0,True,292.0,4,False,227.0,0,False,227.0,0,True,292.0,4
gynecology_pregnancy_084,True,28.0,0,True,28.0,0,True,28.0,0,True,28.0,0,True,28.0,0,True,28.0,4
intensive_emergency_care_042,True,34.0,0,True,34.0,0,True,34.0,0,True,34.0,0,True,34.0,0,True,34.0,4
percentile_018,False,96.93,0,False,97.0,0,False,97.0,0,False,97.0,0,False,97.0,0,True,90.66,4
gynecology_pregnancy_085,False,2025.0,0,False,10.29,0,False,11.0,0,False,10.29,0,False,10.29,0,True,13.0,4
body_measurements_055,True,103.0,0,True,103.0,0,True,103.0,0,True,103.0,0,True,103.0,0,True,103.0,3
dietary_079,True,1666.0,0,True,1666.0,0,True,1666.0,0,True,1666.0,0,True,1666.0,0,True,1666.0,3
dietary_080,False,79.06,0,False,2076.0,4,False,,0,False,2076.0,4,False,2076.0,5,False,2000.0,4
dosage_070,False,100.0,0,True,93.9,5,False,86.7,5,True,93.9,5,True,93.9,5,True,93.9,5
dosage_071,False,0.0,0,False,70.0,0,False,0.0,0,False,70.0,0,False,70.0,0,False,70.0,0
digestive_system_027,False,2.8,0,False,0.222,0,False,0.0,0,False,0.222,0,False,0.222,0,False,0.1122262501542828,4
pulmonary_051,False,0.0,0,True,100.0,4,True,100.0,4,False,1.5,8,True,100.0,4,True,100.0,4
pulmonary_052,True,5.5,0,True,5.5,0,True,5.5,0,True,5.5,0,True,5.5,0,True,5.5,0
pulmonary_053,False,0.0,0,True,-0.8059100468985365,4,True,-0.8059100468985365,4,True,-0.8059100468985365,4,True,-0.8059100468985365,4,True,-0.8059100468985365,4
gynecology_pregnancy_086,True,12.0,0,True,12.0,0,True,12.0,0,True,12.0,0,True,12.0,0,True,12.0,4
cardiovascular_system_104,False,212.0,0,False,211.8,0,True,207.28,4,True,207.2762880000001,4,False,211.8,0,True,207.276288,5
dietary_081,False,278.0,0,False,67.0,4,False,67.0,4,True,316.0,4,False,67.0,4,False,67.0,4
gynecology_pregnancy_087,False,1.0,0,False,1.0,0,False,1.05,0,False,1.0,0,False,1.0,0,False,1.0,4
dietary_082,False,550.0,0,False,550.0,0,False,550.0,0,False,550.0,0,False,0.0,0,True,715.0,4
pulmonary_054,False,12.5,0,False,14.7,0,False,14.7,0,False,14.7,0,False,14.7,0,True,14.67,4
gynecology_pregnancy_088,True,17.0,0,True,17.0,0,True,17.0,0,True,17.0,0,True,17.0,0,True,17.0,4
dosage_072,False,0.7,0,False,2.0,1,False,0.5,0,False,3.0,1,False,3.0,1,True,7.0,5
hematology_070,True,12.0,0,True,12.0,0,True,12.0,0,True,12.0,0,True,12.0,0,True,12.0,4
urology_nephrology_053,False,2.5,0,False,28.0,0,True,38.69,4,False,28.0,0,False,28.0,0,True,38.69,4
dietary_083,False,400.0,0,False,4.0,0,False,4.0,0,False,4.0,0,False,4.0,0,True,150.0,4
hematology_071,False,3.0,0,False,3.0,0,False,4.0,0,False,3.0,0,False,3.0,0,True,6.558969760356561,4
cardiovascular_system_105,True,0.63,0,True,0.63,0,True,0.63,0,True,0.63,0,True,0.63,0,True,0.63,4
hematology_072,True,5.5,0,True,5.5,0,True,5.5,0,True,5.5,0,True,5.5,0,True,5.5,4
intensive_emergency_care_043,False,415.0,0,False,3.67,0,False,380.0,0,False,3.67,0,False,3.67,0,True,200.0,4
dietary_084,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,0,False,6.0,4
gynecology_pregnancy_089,False,1.5,0,False,1.5,0,False,1.5,0,False,2.5,0,False,2.5,0,True,1.66,5
body_measurements_056,True,30.12,0,True,30.12,0,True,30.1,0,True,30.12,0,True,30.12,0,True,30.1,4
cardiovascular_system_106,False,5.0,0,False,6.0,0,False,6.0,0,False,6.0,0,False,6.0,0,True,3.0,7
gynecology_pregnancy_090,True,2.0,0,True,2.0,0,True,2.0,0,True,2.0,0,True,2.0,0,True,2.0,2
pediatric_039,True,272.0,0,True,272.0,0,True,272.0,0,True,272.0,0,True,272.0,0,True,272.0,4
sleep_018,True,15.0,0,True,15.0,0,True,15.0,0,True,15.0,0,True,15.0,0,True,15.0,4
dosage_073,True,105.0,0,True,105.0,0,True,105.0,0,True,105.0,0,True,105.0,0,False,100.0,4
cardiovascular_system_107,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,4
gynecology_pregnancy_091,False,202.0,0,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,4
pulmonary_055,True,108.33,0,True,108.33,0,True,108.33,0,True,108.33,0,True,108.33,0,True,108.3333,4
cardiovascular_system_108,False,40.0,0,False,2.54,0,True,5.09,0,False,2.54,0,False,2.54,0,True,5.089380098815465,4
electrolytes_fluids_059,True,280.0,0,True,280.0,0,True,280.0,0,True,280.2,0,True,280.2,0,True,280.2063,4
body_measurements_057,True,16.46,0,True,16.45,0,True,16.45,0,True,16.45,0,True,16.45,4,True,16.45,4
gynecology_pregnancy_092,False,5.0,0,False,9.0,0,False,9.0,0,False,9.0,0,False,11.0,0,False,9.0,4
gynecology_pregnancy_093,True,12.0,0,True,12.0,0,True,12.0,0,True,12.0,0,True,12.0,0,True,12.0,4
urology_nephrology_054,True,320.0,0,True,320.0,0,True,320.0,0,True,320.0,0,True,320.0,0,True,320.0,4
urology_nephrology_055,True,0.168,0,True,0.168,0,True,0.168,0,True,0.17,0,True,0.17,0,True,0.168,4
pulmonary_056,False,100.0,0,False,100.0,0,False,8.0,0,False,100.0,0,False,100.0,0,False,142.0,4
intensive_emergency_care_044,False,1.0,0,False,1.0,0,False,1.0,0,False,1.0,0,False,1.0,0,True,2.0,4
dietary_085,False,413.1663,0,False,15.0,0,False,,0,False,,0,False,2.0,0,True,1.6,6
diabetes_029,True,0.3033,0,False,0.1317,0,True,0.303,0,True,0.303,0,False,0.1317,0,True,0.3033,5
cardiovascular_system_109,True,27664.0,0,True,27664.0,0,True,27664.0,0,True,27664.0,0,True,27664.0,0,True,27664.0,4
cardiovascular_system_110,False,11.0,0,True,15.0,4,False,11.0,0,True,15.0,4,True,15.0,4,True,15.0,4
gynecology_pregnancy_094,False,7.0,0,False,47.0,0,False,30.0,0,False,47.0,0,False,47.0,0,True,266.0,4
cardiovascular_system_111,False,4.0,0,False,5.0,0,False,4.0,0,False,5.0,0,False,5.0,0,True,17.0,6
intensive_emergency_care_045,True,6.17,0,True,6.17,0,False,10.0,0,True,6.17,0,True,6.17,0,True,6.1714,4
body_measurements_058,False,8.0,0,False,59.0,0,False,28.22,0,False,35.0,0,False,100.0,0,True,28.0,4
dietary_086,False,1622.5,0,False,1623.0,0,False,1623.0,0,False,1623.0,0,False,1623.0,0,True,1853.0,5
intensive_emergency_care_046,False,0.0,0,True,62.0,0,False,3.0,0,False,1.0,0,False,5.0,0,True,62.0,4
intensive_emergency_care_047,False,36.25,0,False,26.55,0,False,58.5,0,False,9.0,0,False,1.0,0,False,30.1,2
intensive_emergency_care_048,False,1.0,0,False,0.0,0,False,0.0,0,False,1.0,0,False,0.0,0,False,0.0,4
electrolytes_fluids_060,False,303.0,0,False,303.0,0,False,303.0,0,False,303.0,0,False,303.0,0,True,310.0,4
electrolytes_fluids_061,False,8.0,0,False,16.89,0,False,1500.0,0,False,16.935,0,False,16.89,0,False,16.89,0
electrolytes_fluids_062,False,-145.0,0,False,0.32,0,False,-145.0,0,False,0.32,0,False,0.32,0,False,9.186046511627907,5
electrolytes_fluids_063,True,240.0,0,True,240.0,0,True,240.0,0,True,240.0,0,True,240.0,0,True,240.0,4
gynecology_pregnancy_095,True,208.0,0,True,208.0,0,True,208.0,0,True,208.0,0,True,208.0,0,True,208.0,2
addiction_medicine_051,False,16.35,0,False,12.0,0,False,4.666,0,False,12.0,0,False,12.0,0,False,0.4,0
dosage_074,True,40.0,0,False,5.0,0,True,40.0,0,True,40.0,0,True,40.0,0,True,40.0,4
cardiovascular_system_112,False,0.07,0,False,0.07,0,False,0.07,0,False,0.07,0,False,0.07,0,False,0.07,4
dietary_087,True,2573.0,0,True,2573.0,0,True,2573.0,2,True,2573.0,0,True,2573.0,0,False,2394.0,4
gynecology_pregnancy_096,True,2773.6,0,True,2774.0,0,False,277600.0,0,True,2776.0,0,True,2776.0,0,True,2773.6,5
cardiovascular_system_113,True,7.0,0,False,6.0,0,True,7.0,4,True,7.0,4,True,7.0,4,True,7.0,4
cardiovascular_system_114,False,5.0,0,False,4.0,0,False,5.0,0,False,4.0,0,False,100.0,0,True,10.0,4
dosage_075,False,320.0,0,False,320.0,0,False,160.0,0,False,320.0,0,False,320.0,0,False,320.0,4
urology_nephrology_056,True,4.01,0,True,4.01,0,True,4.0,0,True,4.01,0,True,4.01,0,True,4.0,5
urology_nephrology_057,True,88.0,0,True,88.0,0,True,88.0,0,True,88.0,0,True,88.0,0,True,88.0,4
electrolytes_fluids_064,True,7.21,0,True,7.21,0,True,7.21,0,True,7.21,0,True,7.21,0,True,7.2,4
pulmonary_057,False,4075.0,0,False,3130.0,0,False,3040.0,4,False,3130.0,0,False,3130.0,0,True,3727.35,4
dietary_088,True,600.0,0,True,600.0,0,True,600.0,0,True,600.0,0,True,600.0,0,True,600.0,0
body_measurements_059,False,170.0,0,False,170.0,0,False,170.0,0,False,170.0,0,False,170.0,0,False,170.0,0
diabetes_030,True,520.0,0,True,520.0,0,True,520.0,0,True,520.0,0,True,520.0,0,True,520.0,5
dietary_090,False,2368.0,0,False,2368.0,4,False,4.0,0,False,2368.0,4,False,2368.0,4,False,2368.0,4
body_measurements_060,True,92.0,0,True,92.0,0,True,92.0,0,True,92.0,0,True,92.0,0,True,92.0,4
dietary_091,False,45.0,0,False,36.0,0,False,34.0,0,False,36.0,0,False,36.0,0,True,58.0,4
electrolytes_fluids_065,True,26.0,0,True,26.0,0,True,26.0,0,True,26.0,0,True,26.0,0,True,26.0,4
